record_id,line_number,transcript_length,summary_length,compression_ratio,word_count_transcript,word_count_summary,name,location,issue,category,priority,has_missing_fields,has_transcript_issues,has_summary_issues,has_consistency_issues,victim_info,perpetrator_info,referral_info,intervention_info,transcript_preview,summary_preview
line_787,787,619,260,0.420032310177706,115,42,James,Mwanza,Child labor,Child labor,High,False,False,False,True,12-year-old sister,Local factory employer,"['Mwanza Child Labor Office', 'police']",Reporting and follow-up by helpline,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name's James from Mwanza. There's an issue with my sister's child, she's only 12 and she's being forced into child labor at a l","Caller reported a case of child labor involving their 12-year-old sister. The issue has been ongoing for over a month, with visible signs of abuse such as bruises and dirty clothes. Recommended report"
line_788,788,610,226,0.3704918032786885,103,36,Sam,"Mombasa, East Africa",Emotional abuse,Emotional abuse,High,False,False,False,True,12-year-old neighbor girl,The victim's mother,Mombasa Children's Welfare Society and police,Report to the authorities and follow up,"Hi there, is this the Childline helpline? Yes, thank you. I'm Sam, from Mombasa. I've got a concern about my neighbor's daughter who's only 12. She's being emotionally abused by her mother. That's awf",Sam from Mombasa reported emotional abuse of a 12-year-old neighbor girl by her mother. The victim is showing signs of isolation and mental health issues. Referral was made to the Mombasa Children's W
line_789,789,669,261,0.3901345291479821,118,41,Moses,Mombasa,Child Labor,Child Labor,High,False,False,False,True,7-year-old girl,Neighbor and local factory owners,"['Mombasa Labor Office', 'Police Child Protection Unit', 'Local community leaders']","Report to authorities, follow-up","Hello, is this 116? Yes, thank you for reaching out. This is Moses from Mombasa. I need help  my neighbor's daughter, she's only 7, is being forced into child labor at a local factory. That sounds ver",Moses reported a case of child labor involving a 7-year-old girl in Mombasa. The victim shows signs of physical abuse. Counselor suggested reporting to appropriate authorities and following up. Priori
line_790,790,640,305,0.4765625,112,47,James,Mombasa,Child Labor,Workplace abuse,High,False,False,False,False,12-year-old neighbor,Not specified,"Nairobi Child Protection Unit, police, local authorities","Investigation, removal from work environment, rehabilitation and reintegration","Hello, is this the Nairobi Children's Helpline? Yes, hello. This is James from Mombasa calling. I need help  my neighbor's child, around 12 years old, has been forced into child labor for quite some t",James from Mombasa reported a child labor case involving a 12-year-old neighbor who is working excessively and showing signs of fatigue. The caller is concerned about the boy's health and safety. Refe
line_791,791,691,277,0.40086830680173663,119,42,James,Mbeya,Child labor,Labor Exploitation,High,False,False,False,True,13-year-old girl,Neighbor,"['Mbeya Child Protection Unit', 'Local police']",Report the issue to relevant authorities and follow up as necessary,"Hello, is this the child protection helpline? Yes, thank you for reaching out. Who am I speaking to? This is James from Mbeya. I'm calling because my neighbor's 13-year-old daughter has been forced in","James reported a case of child labor involving a 13-year-old girl in Mbeya. He witnessed signs of exhaustion and dirtiness. The case was deemed urgent and appropriate actions were suggested, including"
line_792,792,641,327,0.5101404056162246,114,53,Joseph,Mwanza,Child Labor,Exploitation,High,False,False,False,True,12-year-old sister,Unknown,"['Mwanza Child Welfare Society', 'Police']",Investigation and possible rescue operation,"Hi, is this the child protection helpline? Yes, thank you for reaching out. This is Joseph speaking from Mwanza. I'm calling because my little sister, she's 12, has been forced into child labor in a f","Joseph from Mwanza reported his 12-year-old sister being forced into child labor in a factory. The perpetrator is unknown, but the victim shows signs of physical abuse. Referral is made to the Mwanza "
line_794,794,653,248,0.37978560490045943,120,43,Joseph,Mombasa,Child Marriage,Forced Child Marriage,High,False,False,False,False,14-year-old sister of the caller,Not specified,Mombasa Children's Office and police,Immediate action required to ensure safety of the victim,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is Joseph, I'm from Mombasa. I need help  my younger sister, who is only 14 years old, has been forced into child marriage",Joseph reported a case of child marriage involving his 14-year-old sister who has been isolated at home since the incident. The family is aware but chose to ignore it. Report will be made to Children'
line_796,796,546,156,0.2857142857142857,99,23,Samuel,Kisumu,Emotional abuse,Child protection,Medium (requires investigation and counseling),False,False,False,True,7-year-old sister,Mother,"[""Kisumu Children's Office"", 'Local police']","Investigation, counseling, family mediation","Hello, is this 116? Yes, thank you for calling. Who am I speaking to? It's Samuel from Kisumu. I need help  my 7-year-old sister is being emotionally abused by her mother. That sounds concerning, Samu","Caller reported emotional abuse of a 7-year-old sister by her mother, no witnesses. Report to Kisumu Children's Office and local police; follow-up provided."
line_797,797,753,172,0.22841965471447542,137,32,Sam,Mwanza,Child Labor,Labor Exploitation,High,False,False,False,True,15-year-old sister,Factory owner or manager,Mwanza Child Labor Office and helpline,"Immediate report to authorities, potential rescue operation","Hello, is this the children's helpline? Yes, thank you for reaching out. Who am I speaking to? My name is Sam from Mwanza. I've got a concerning issue about my 15-year-old sister. She's being forced i",Caller Sam reported a case of child labor involving his 15-year-old sister in Mwanza. The victim is forced to work over 16 hours a day at a factory located near their home.
line_798,798,644,338,0.5248447204968945,114,56,Joseph,Mwanza,Forced child labor,Child labor,High,False,False,False,False,Sister's 5-year-old child,Local factory owners or workers,Mwanza Child Labor Office and police,Immediate action needed to remove the child from labor and investigate the perpetrators,"Hello, is this 116? Yes, thank you for reaching out. Who am I speaking with today? Hi, my name is Joseph from Mwanza. I need assistance  my sister's child, who is only 5 years old, has been forced int","Joseph from Mwanza reported a child labor issue involving his sister's 5-year-old child who is being forced into work at a local factory. The child shows signs of exhaustion and malnourishment, but no"
line_799,799,552,225,0.4076086956521739,99,35,Joseph,Nakuru,Child Marriage,Forced Child Marriage,High,False,False,False,True,14-year-old sister,Unknown,Nakuru Children's Office and the police,Report to authorities and follow-up,"Hello, is this 116? Yes, thanks for reaching out. Who am I speaking to? Hi, I'm Joseph from Nakuru. I need help my younger sister, she's only 14, has been forced into child marriage last month. This s",Joseph reported a case of child marriage involving his 14-year-old sister from Nakuru. He shared that she looked scared and traumatized. The case was urgent and required immediate referral to the Chil
line_800,800,811,192,0.23674475955610358,142,27,Samuel,Webuye,Child Labor,Child Protection,Urgent,False,False,False,False,12-year-old sister,"Unknown, possibly factory owner or manager","[""Kakamega Children's Office"", 'Police', 'Relevant labor authorities']",Immediate reporting and follow-up,"Hello, is this the Kakamega Children's Helpline? Yes, thank you for reaching out. This is Samuel speaking from Webuye. I need urgent help  my little sister, who is just 12 years old, has been forced i","Caller reports a 12-year-old sister being forced into child labor at a factory. Counselor empathizes and recommends immediate reporting to the Children's Office, police, and labor authorities."
line_801,801,528,217,0.4109848484848485,99,32,Joseph,Mwanza,Child labor,Forced labor,High,False,False,False,True,7-year-old sister,Local factory owner,"['Mwanza Labor Office', 'Police']","Immediate reporting to the designated authorities, follow-up by helpline","Hello, is this 116? Yes, thanks for calling. Who am I speaking to? My name's Joseph from Mwanza. I need help  my little sister, who is only 7, has been forced into child labor at a local factory. That","Caller reports child labor issue involving a 7-year-old sister, the perpetrator being an unspecified factory owner, with witnesses. The victim appears exhausted. Referral is made to the Mwanza Labor O"
line_802,802,642,353,0.5498442367601246,118,55,John,"Mwanza, Tanzania",Emotional abuse,Child emotional abuse,High,False,False,False,False,7-year-old sister,Stepmother,"[""Mwanza Children's Office"", 'Police']",Report to local children's office and police,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name's John, from Mwanza, Tanzania. I need help  my little sister, who is only 7 years old, is being emotionally abused by our ","John called 116 from Mwanza, Tanzania, reporting emotional abuse of his 7-year-old sister by their stepmother. He shared that our older brother mentioned it to a friend but feared repercussions. The c"
line_803,803,625,301,0.4816,110,51,James,Mwanza,Emotional abuse,Child protection,High,False,False,False,True,7-year-old girl,Mother,"[""Children's Office"", 'Police']",Report to authorities for investigation and potential intervention,"Hello, is this 116? Yes, thank you for reaching out. Who am I speaking with? My name is James, and I'm calling from Mwanza. I need help  my neighbor's 7-year-old daughter is being emotionally abused b",James from Mwanza reported a case of emotional abuse against a 7-year-old girl by her mother. The teacher noticed signs and James confirmed other people are aware but keep quiet. The child seems withd
line_804,804,624,270,0.4326923076923077,109,36,David,"Kisumu, Kenya",Emotional abuse,Child emotional abuse,High (urgent action required),False,False,False,True,7-year-old niece,Mother,Kisumu Children's Office and local police,"Report to authorities, follow-up support","Hello, is this 116? Yes, thank you for your call. My name's David, I'm from Kisumu. I've got a troubling situation here  my sister's kid, who's just 7, is being emotionally abused by her mother. That ","David reported emotional abuse of his 7-year-old niece by her mother, expressing concern about her school withdrawal and depression signs. The child protection helpline counselor reassured him, sugges"
line_805,805,670,144,0.21492537313432836,115,21,Concerned aunt,Busia,Forced child marriage,Child protection,High,False,False,False,True,12-year-old niece,Entire family,"[""Busia Children's Office"", 'Local police station']","Immediate reporting to authorities, follow-up support","Hello, is this the child protection helpline? Yes, thank you for reaching out. I'm speaking with a concerned aunt from Busia. I have a troubling situation to share  my niece, who's only 12, has been f","Aunt reported child marriage of 12-year-old niece, family aware but not acting. Advised to report to authorities and provided follow-up support."
line_806,806,543,181,0.3333333333333333,93,28,Samuel,Mbarara,Forced Child Marriage,Child Protection,High,False,False,False,True,14-year-old sister,Uncle,Mbarara Children's Office and police,Immediate reporting to the authorities and follow-up from the Child Protection Hotline,"Hello, is this the Child Protection Hotline? Yes, hello. This is Samuel from Mbarara speaking. I need help  my younger sister, she's just 14, is being forced into child marriage by our uncle. That sou","Samuel from Mbarara reported a case of forced child marriage involving his 14-year-old sister. The situation is urgent, as the perpetrator is the uncle and others seem unresponsive."
line_808,808,655,246,0.3755725190839695,119,42,Samuel,"Mombasa, Kenya",Child labor,Forced Labor,High,False,False,False,True,12-year-old sister,Unidentified factory owners/managers,Mombasa Child Protection Unit and police,"Immediate intervention needed to remove the child from harmful work environment, followed by investigation and potential prosecution","Hello, is this the Children's Helpline? Yes, thank you for reaching out. This is Samuel from Mombasa speaking. I need help, my little sister who is 12 years old has been forced into child labor at a l","Samuel reported a case of child labor involving his 12-year-old sister in Mombasa, Kenya. No other witnesses have come forward. The victim shows physical signs of abuse from her work. The caller wants"
line_809,809,715,260,0.36363636363636365,127,40,John,Mombasa,Child Labor,Labor Exploitation,High,False,False,False,False,7-year-old daughter of the neighbor,Victim's mother,"[""Mombasa Children's Office"", 'Police']",Immediate intervention by the authorities,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is John from Mombasa. I'm really worried about my neighbor's daughter, she's only 7 years old and she's being forced into ",John reported a case of child labor in Mombasa involving a 7-year-old girl. The perpetrator is the victim's mother. The child protection helpline counselor advised John to report the issue to the Momb
line_810,810,623,236,0.37881219903691815,115,39,Simon,Mombasa,Child labor,Forced labor,High,False,False,False,True,14-year-old sister,Local factory,"['Mombasa Labor Office', 'Police']",Report to authorities and follow up,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name's Simon, and I'm from Mombasa. I've got a troubling situation to share  my 14-year-old sister has been forced into child l","Simon, a 14-year-old sister forced into child labor in Mombasa, reported to 116. The issue is child labor. Simon's sister shows signs of physical exhaustion. Both the Labor Office and police should be"
line_811,811,604,261,0.43211920529801323,107,46,Samuel,Mwanza,Child labor,Work exploitation,High,False,False,False,False,6-year-old sister,Local factory management,"['Mwanza Labor Office, police']",Report to authorities and follow up,"Hello, is this 116? Yes, thank you for reaching out. Who am I speaking to? My name's Samuel, I'm from Mwanza. I require help  my younger sister, who is only 6 years old, has been forced into child lab","Samuel reported a case of child labor involving his 6-year-old sister, which has gone unnoticed by others due to fear. The child is working at a local factory and comes home exhausted daily. The best "
line_812,812,610,246,0.40327868852459015,110,41,John,Mombasa,Child Labor,Labor Exploitation,High,False,False,False,False,12-year-old daughter of a neighbor,"Unknown, but working at a local factory","[""Mombasa Children's Office"", 'Police']",Immediate action required: Report to authorities and follow up,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name's John, I'm from Mombasa. I need help  my neighbor's daughter, who's only 12 years old, is being forced into child labor a","John reported a child labor case involving a 12-year-old girl in Mombasa. He witnessed her being forced into work at a local factory, showing signs of exhaustion and malnourishment. He was advised to "
line_813,813,601,211,0.35108153078202997,105,32,Daniel,Kisumu,Child labor,Labor exploitation,High,False,False,False,True,Sister (13 years old),"Unknown, possibly a local factory owner or manager",Kisumu Children's Office and the police,Immediate reporting to authorities and follow-up from the helpline,"Hello, is this 116? Yes, thank you for reaching out. Who's calling? This is Daniel speaking from Kisumu. I need help; my sister, who's only 13, is being forced into child labor at a local factory. Tha","Daniel reported a case of child labor involving his 13-year-old sister in Kisumu. The counselor empathized, reassured him about the proper steps to take and emphasized the importance of reporting it i"
line_814,814,677,216,0.3190546528803545,120,34,David,"Mwanza, Tanzania",Child Labor,Work and Exploitation,High,False,False,False,False,12-year-old sister,Local textile factory owner,"[""Mwanza Children's Office"", 'local police']",Report to authorities and follow-up,"Hello, is this 116? Yes, thank you for your call. Who am I speaking with? My name is David, calling from Mwanza, Tanzania. I need help  my younger sister, who is just 12 years old, has been forced int",David reported a case of child labor involving his 12-year-old sister. He mentioned that neighbors have noticed but are afraid to act due to the factory owner's influence. The victim seems malnourishe
line_815,815,804,317,0.39427860696517414,138,49,Sam,Mombasa,Emotional abuse and neglect,Emotional abuse/Neglect,Moderate (urgent follow-up needed),False,False,False,False,Neighbor's daughter,The girl's mother,"[""Mombasa Children's Office"", 'Police']","Report to authorities, follow up on case","Hello, is this 116? Yes, thank you for reaching out. Who am I speaking with? This is Sam, calling from Mombasa. I'm contacting about my neighbor's daughter who is being subjected to emotional abuse an","Sam reported emotional abuse and neglect of his neighbor's daughter. The girl appears withdrawn, looks tired, and malnourished. No physical abuse has been observed, but Sam is worried about what happe"
line_816,816,651,288,0.4423963133640553,112,46,John,"Mwanza, Tanzania",Child marriage,Child Protection,High,False,False,False,True,A 12-year-old girl,An older man who is already married,"The Mwanza Children's Office, the police, and local community leaders.",Report the case to relevant authorities,"Hello, is this 116? Yes, thank you for your call. You're speaking with John from Mwanza, Tanzania. I have a sad story to share. My neighbor's daughter, aged 12, is being forced into child marriage. Th","John called 116 about a 12-year-old girl being forced into child marriage in Mwanza, Tanzania. The victim appears fearful and withdrawn. The perpetrator is an older man who is already married. The cas"
line_817,817,567,208,0.36684303350970016,97,34,Joseph,Kisumu,Forced child marriage and physical abuse,Child Marriage,Urgent,False,False,False,True,Joseph's younger sister (12 years old),The groom,"Kisumu Children's Office, police",Report the case to authorities and offer support,"Hi, is this 116? Yes, thank you for reaching out. I'm speaking with Joseph from Kisumu today. He's calling regarding a concerning issue. His younger sister, aged 12, has been forced into child marriag","Joseph reported a case of child marriage involving his younger sister. The sister is being beaten by her husband, who is much older. The situation is urgent and requires immediate action from the auth"
line_818,818,630,306,0.4857142857142857,117,51,James,Mombasa,Child labor,Labor rights violation,Urgent,False,False,False,False,5-year-old son of James's sister,"Unknown, but involves a local factory",Mombasa Labor Rights Office and the police,Report to Mombasa Labor Rights Office and the police,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is James, I'm from Mombasa. I need help  my sister's child, who is only 5 years old, is being forced into child labor in a","James from Mombasa reported a case of child labor involving his sister's 5-year-old son. The child is visibly injured and malnourished, and other people have noticed but are afraid to speak up. The ca"
line_819,819,619,233,0.3764135702746365,101,37,James,Mombasa,Forced child marriage,Child marriage,High,False,False,False,True,13-year-old sister,Family members,Mombasa Children's Office and police,Report to authorities,"Hello, is this the child protection helpline? Yes, hello. I'm speaking to James, from Mombasa. I'm reaching out because my 13-year-old sister has been forced into child marriage. That sounds distressi","James, from Mombasa, reported a case of forced child marriage involving his 13-year-old sister. The family seems to be involved. James was advised to report the incident to the Mombasa Children's Offi"
line_820,820,603,206,0.3416252072968491,111,35,John,"Mwanza, Tanzania",Child labor,Forced labor,High,False,False,False,True,12-year-old sister,Local brick factory owners and managers,Mwanza Children's Office and the police,"Immediate removal from the workplace, medical evaluation, and reintegration into education","Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is John, I'm from Mwanza. I need help  my 12-year-old sister has been forced into child labor at a local brick factory. Th","John reported a case of child labor involving his 12-year-old sister in Mwanza, Tanzania. No one else has noticed her situation, but she works long hours at a brick factory without proper rest or educ"
line_821,821,558,237,0.42473118279569894,104,36,John,Busia,Child Labor,Work exploitation,High,False,False,False,True,7-year-old girl neighbor's daughter,Unnamed factory owner and staff,Busia Labor Office and police,"Report to authorities, follow-up support","Hi, is this 116? Yes, thank you for reaching out. This is John speaking from Busia. I've got a concerning situation here. My neighbor's daughter, who's only 7, is being made to work long hours at a lo","John reported a case of child labor involving a 7-year-old girl in Busia. He provided details about her working hours and condition. The counselor prioritized the issue, advised reporting it to author"
line_822,822,597,216,0.36180904522613067,107,31,Joseph,Mwanza,Child Marriage,Child Protection,High,False,False,False,False,13-year-old sister,Not specified,Mwanza Children's Office and police,Immediate action and report to the relevant authorities,"Hello, is this the 116 helpline? Yes, thank you for reaching out. My name is Joseph from Mwanza. I'm calling because my sister, who's only 13 years old, has been forced into child marriage. That sound",Caller Joseph from Mwanza reported a case of child marriage involving his 13-year-old sister. No details about perpetrator were given. The situation requires immediate action and referral to the relev
line_823,823,658,280,0.425531914893617,124,48,John,Mombasa,Neglect,Child protection,High,False,False,False,False,5-year-old sister,mother,"['Mombasa Child Welfare Society', 'local police']",Report to child welfare society and local police,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is John, I'm from Mombasa. I need help  my little sister, who is only 5 years old, is being neglected by our mother. She's",John reported child neglect of his 5-year-old sister by their mother. He mentioned that she has been in this condition for over a month and that his grandmother is aware as well. The case was reported
line_824,824,580,280,0.4827586206896552,106,45,Sam,Mwanza,Child Labor,Labor Exploitation,High,False,False,False,True,"Younger sister, aged 12",Factory owners/managers,"['Mwanza Child Welfare Society', 'Police']",Report to relevant authorities and follow-up with the caller,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name's Sam, I'm from Mwanza. I need help  my younger sister, she's only 12, has been forced into child labor in a factory. That","Sam called 116 to report a child labor issue involving his younger sister, aged 12, in Mwanza. He shared details about her exhaustion and visible injuries. The counselor suggested reporting the case t"
line_825,825,635,353,0.5559055118110237,116,56,Simon,Kisumu,Child labor,Workplace exploitation,High,False,False,False,True,14-year-old sister,Local factory owners,"['Kisumu Child Welfare Society', 'Labor inspectorate']",Report to authorities and offer follow-up support,"Hello, is this the child protection helpline? Yes, thank you for calling. Who am I speaking to? My name is Simon, I'm from Kisumu. I need help  my 14-year-old sister has been forced into child labor a","Simon reported a case of child labor involving his 14-year-old sister in Kisumu. The victim has been working at a local factory against her will, with visible physical harm. No one else seems aware or"
line_826,826,574,350,0.6097560975609756,97,56,Peter,Mwanza,Forced child marriage,Child protection,High,False,False,False,True,14-year-old sister,Relatives,"[""Mwanza Children's Office"", 'police']",Investigation and intervention to prevent the child marriage,"Hello, is this the child protection helpline? Yes, thank you for calling. I'm speaking with Peter from Mwanza. He's reaching out because he suspects his 14-year-old sister is being forced into child m",Peter reported a suspected case of forced child marriage involving his 14-year-old sister in Mwanza. He has noticed changes in her demeanor but hasn't seen any physical evidence. The issue is being di
line_827,827,591,267,0.4517766497461929,103,43,John,Mombasa,"Emotional abuse, possible forced marriage","Child protection, Child marriage",High,False,False,False,True,12-year-old niece,Mother,Mombasa Children's Office and police,"Report to authorities, follow-up by helpline","Hello, is this the child protection helpline? Yes, good to hear you. I'm calling from Mombasa. It's about my niece, she's only 12 and she's being emotionally abused by her mother. That sounds terrible",The caller reported an instance of emotional abuse and possible forced marriage of a 12-year-old niece from Mombasa. The child is withdrawing and no longer going to school. Referral was made to the Mo
line_828,828,608,213,0.3503289473684211,114,32,David,Kisumu,Child labor,Child labor,High,False,False,False,False,7-year-old sister,Local factory employers,Kisumu Child Protection Office and police,"Report to authorities, follow up","Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is David, I'm from Kisumu. I need help  my little sister, who is only 7 years old, has been forced into child labor in a l","Caller reported child labor involving a 7-year-old sister. No one else noticed, but caller fears for her future. Counselor reassured the caller, suggested reporting the issue to local authorities and "
line_829,829,532,262,0.4924812030075188,93,41,Uncle John,"Mwanza, Tanzania",Forced child marriage,Child Marriage,Urgent,False,False,False,False,12-year-old niece,Unspecified,Child Welfare Society and local police,Report the case to Child Welfare Society and local police,"Hello, is this the child protection helpline? Yes, hello. I'm speaking from Mwanza, Tanzania. I need help  my niece, who is only 12 years old, has been forced into child marriage. This sounds terrible","A concerned uncle reported a 12-year-old niece being forced into child marriage in Mwanza, Tanzania. The caller shared that she looks afraid and withdrawn, possibly pregnant. The case is urgent and in"
line_830,830,645,201,0.3116279069767442,108,30,Anonymous,"Kisumu, Kenya",Child Labor,Workplace Abuse,Urgent,False,False,False,True,13-year-old girl,Neighbor,"[""Kisumu Children's Office"", 'Ministry of Labor', 'Police']",Report to relevant authorities and provide follow-up support,"Hello, is this the Childline helpline? Yes, hello there. I'm calling from Kisumu. I have a situation that requires immediate attention. My neighbor's daughter, she's 13, is being forced into child lab",A concerned neighbor reported a 13-year-old girl being forced into child labor at a factory in Kisumu. The counselor urged immediate reporting to the relevant authorities and offered follow-up support
line_831,831,599,204,0.34056761268781305,106,33,David,Mombasa,Child Labor,Labor Exploitation,High,False,False,False,True,13-year-old sister,Local factory owners,Mombasa Child Labor Office and the police,"Report to child labor office and police, follow-up","Hi there, is this 116? Yes, thank you for reaching out. I'm speaking with David from Mombasa. He's calling about his sister who is 13. She's been forced into child labor at a local factory since last ","David reported his 13-year-old sister being forced into child labor at a local factory. The issue was validated, with signs of exhaustion noted. David lives in Mombasa and the authorities will be aler"
line_832,832,576,275,0.4774305555555556,100,45,Joseph,"Mwanza, Tanzania",Child Labor,Labor Exploitation,High,False,False,False,True,12-year-old sister,Not specified,Mwanza Child Protection Unit and local labor authorities,Report to Child Protection Unit and labor authorities,"Hello, is this the Childline? Yes, thank you for reaching out. I'm speaking with Joseph from Mwanza. He's concerned about his little sister. She's only 12 and she's been forced into child labor at a l","Joseph reported a case of child labor involving his 12-year-old sister in Mwanza, Tanzania. The victim is working long hours at a local factory. Joseph will report the issue to the Child Protection Un"
line_833,833,551,168,0.30490018148820325,100,27,John,Mombasa,Emotional abuse,Child Protection Helpline,High (Immediate Action Required),False,False,False,True,6-year-old sister,Stepmother,Mombasa Children's Office and the police,"Report to children's office and police for investigation, provide emotional support to the caller","Hi, is this 116? Yes, thank you for reaching out. Who am I speaking to? My name's John, calling from Mombasa. I need help  my little sister, she's 6, is being emotionally abused by our stepmother. Tha","John reported emotional abuse of his 6-year-old sister by their stepmother, with no other family members aware. The child has been showing signs of fear and withdrawal."
line_834,834,628,284,0.45222929936305734,114,47,Jacob,Mwanza,Child Labor,Labor Exploitation,High,False,False,False,True,13-year-old sister,Factory owner,"Mwanza Children's Office, local labor inspectorate, and police",Report to relevant authorities with follow-ups,"Hello, is this the child helpline? Yes, thank you for reaching out. Who am I speaking with? It's Jacob from Mwanza. I have a concern about my 13-year-old sister. She's been forced into child labor at ",Jacob reported a case of child labor involving his 13-year-old sister in Mwanza. The girl is being forced to work long hours at a factory without proper rest or food. The case was reported to the Mwan
line_835,835,708,265,0.3742937853107345,123,43,Concerned neighbor,"Mwanza, Tanzania",Neglect,Neglect,Urgent,False,False,False,True,6-year-old girl,Substance abusing mother,Mwanza Social Welfare Office and local police,Report to the authorities and offer further support if needed,"Hello, is this the child protection helpline? Yes, thank you for reaching out. I'm speaking with a concerned neighbor from Mwanza, Tanzania. I have an urgent concern about a 6-year-old girl living nex","A concerned neighbor reported a 6-year-old girl being neglected by her mother due to substance abuse in Mwanza, Tanzania. The child is often left alone and hungry. The call was handled with empathy, a"
line_836,836,605,315,0.5206611570247934,109,47,John,Kisumu,Child Marriage,Child Protection,High,False,False,False,False,14-year-old sister,Not specified,"[""Kisumu Children's Office"", 'local police']",Report to authorities and follow-up,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is John, I'm from Kisumu. I need help  my sister, who is only 14 years old, has been forced into child marriage. That soun","John reported a case of child marriage involving his 14-year-old sister in Kisumu. The issue was validated with additional information from her friends, and the victim appears distressed and hasn't re"
line_837,837,666,332,0.4984984984984985,120,57,Ahmed,Mombasa,Child labor,Labor Exploitation,High,False,False,False,True,The neighbor's 12-year-old son,The boy's employer and potentially other adults in the neighborhood who know about the situation but haven't reported it,"[""Mombasa Children's Office"", 'local police station']",Report to the child protection authorities and follow up,"Hello, is this the child protection hotline? Yes, hello. This is Ahmed from Mombasa. I'm reaching out because my neighbor's son, he's only 12, is being forced to work long hours at a local shop. It se",Ahmed from Mombasa reported a case of child labor involving his neighbor's 12-year-old son. The boy is forced to work long hours at a local shop and shows signs of exhaustion. Ahmed has reported it to
line_838,838,484,130,0.26859504132231404,83,20,John,"Mwanza, East Africa",Forced Child Marriage,Child Protection,High,False,False,False,True,15-year-old niece,Family members,Mwanza Children's Office and the police,Immediate report to authorities,"Hello, is this the helpline? Yes, thanks for calling. Who's speaking? It's John from Mwanza. I need help, my sister's 15-year-old daughter has been forced into marriage. That sounds terrible, John. Ca",John reported a case of child marriage involving his 15-year-old niece in Mwanza. He requested immediate action from the helpline.
line_839,839,639,325,0.5086071987480438,113,57,John,Mwanza,Child labor,Labor issues,High,False,False,False,True,13-year-old sister,"Unknown, possibly her employer","Mwanza Children's Office, Ministry of Labor, and police",Report to appropriate authorities and follow up as needed,"Hello, is this 116? Yes, thank you for reaching out. I'm speaking with John from Mwanza. He needs help his younger sister, who is only 13, has been forced into child labor at a nearby factory. That so",John reported a case of child labor involving his 13-year-old sister in Mwanza. The child appears exhausted and her school uniform is always dirty. Other neighbors have seen this but are afraid to spe
line_840,840,557,207,0.37163375224416517,101,34,Sam,Mwanza,Child Marriage,Child Protection Issues,High,False,False,False,True,14-year-old sister,Family members,Mwanza Family Affairs Office and police,Report the issue to local authorities and remain in contact for updates,"Hello, is this 116? Yes, thank you for reaching out. Who am I speaking to? My name's Sam from Mwanza. I need assistance  my sister, a 14-year-old girl, has been forced into child marriage by her famil","Caller reported a case of child marriage involving his sister, who appears distressed and withdrawn. He has chosen to take action by reporting the issue to local authorities and keeping in touch for u"
line_841,841,624,279,0.44711538461538464,108,44,Simon,Mombasa,Child labor,Labor exploitation,High,False,False,False,True,"12-year-old girl, neighbor's daughter",Neighbor,"[""Mombasa Children's Welfare Society"", 'Police']",Immediate action required to remove the child from labor and provide support,"Hello, is this the Nairobi Childline? Yes, thank you for reaching out. I am Simon, calling from Mombasa. There's a situation here that needs attention - my neighbor's daughter, she's 12, has been forc",Simon reported a case of child labor involving his neighbor's daughter. The girl shows signs of exhaustion and is being forced to work at a local shop. Simon suggests contacting the Mombasa Children's
line_842,842,671,282,0.4202682563338301,118,43,James,Mombasa,Child Labor,Child Protection,High,False,False,False,True,12-year-old sister,Factory owners,"[""Mombasa Children's Office"", 'Labor Inspectorate']",Report to relevant authorities and follow-up by the helpline,"Hello, is this the children's helpline? Yes, thank you for reaching out. Who am I speaking with today? My name is James, from Mombasa. I have a concern about my 12-year-old sister. She's been working ","James reported child labor involving his 12-year-old sister in Mombasa, who is working at a factory for long hours and looks exhausted. The helpline counselor recommended reporting the case to the Mom"
line_843,843,569,266,0.46748681898066785,102,43,Jacob,Mwanza,Child labor,child labor,high,False,False,False,False,"Sister's child, 7-year-old",Not specified,"['Mwanza Labor Office', 'Police']",Report to authorities and follow up,"Hello, is this the ChildLine? Yes, good day. This is Jacob speaking from Mwanza. I need help, please. My sister's child, around 7 years old, has been forced into labor at a local factory. That sounds ","Jacob reported a case of child labor involving his sister's 7-year-old child. The child looks exhausted, injured and no one else has noticed. The counselor advised Jacob to report the issue to local a"
